x f_ref exact2 adapted2 nu12 exact3 adapted3 nu13 exact4 adapted4 nu14
0.800000000000 0.756272458869 0.303589838486 0.130598516240 0.053969771192 0.100000000000 0.004003381916 0.000000000000 0.003589838486 0.000000000000 0.000000000000
0.805000000000 0.760976000963 0.309380122989 0.134324567288 0.055307779562 0.103799293287 0.004727414534 0.000000000000 0.004380122989 0.000000000000 0.000000000000
0.810000000000 0.765679543057 0.315257450413 0.138120480965 0.056660809888 0.107699095081 0.005516797657 0.000000000000 0.005257450413 0.000000000000 0.000000000000
0.815000000000 0.770383085151 0.321224443350 0.141987709422 0.058028850003 0.111702433693 0.006372889650 0.000000000000 0.006224443350 0.000000000000 0.000000000000
0.820000000000 0.775086627245 0.327283904808 0.145927783160 0.059411889314 0.115812545754 0.007297122162 0.000000000000 0.007283904808 0.000000000000 0.000000000000
0.825000000000 0.779790169339 0.333438835473 0.149942316567 0.060809918796 0.120032896161 0.008291005318 0.000000000000 0.008438835473 0.000000000000 0.000000000000
0.830000000000 0.784493711433 0.339692453208 0.154033013999 0.062222930988 0.124367200580 0.009356133395 0.000000000000 0.009692453208 0.000000000000 0.000000000000
0.835000000000 0.789197253527 0.346048215124 0.158201676452 0.063650919989 0.128819450941 0.010494191072 0.000000000000 0.011048215124 0.000000000000 0.000000000000
0.840000000000 0.793900795622 0.352509842672 0.162450208906 0.065093881454 0.133393944404 0.011706960293 0.000000000000 0.012509842672 0.000000000000 0.000000000000
0.845000000000 0.798604337716 0.359081350268 0.166780628426 0.066551812593 0.138095316416 0.012996327850 0.000000000000 0.014081350268 0.000000000000 0.000000000000
0.850000000000 0.803307879810 0.365767078079 0.171195073110 0.068024712169 0.142928578573 0.014364293752 0.000004274264 0.015767078079 0.000000000000 0.000000000000
0.855000000000 0.808011421904 0.372571729746 0.175695812010 0.069512580499 0.147899162171 0.015812980501 0.000025072066 0.017571729746 0.000000000000 0.000000000000
0.860000000000 0.812714963998 0.379500415974 0.180285256134 0.071015419450 0.153012968542 0.017344643390 0.000063156453 0.019500415974 0.000000000000 0.000000000000
0.865000000000 0.817418506092 0.386558705146 0.184965970708 0.072533232444 0.158276427503 0.018961681966 0.000118531376 0.021558705146 0.000000000000 0.000000000000
0.870000000000 0.822122048186 0.393752682416 0.189740688841 0.074066024458 0.163696565584 0.020666652820 0.000191202580 0.023752682416 0.000000000000 0.000000000000
0.875000000000 0.826825590280 0.401089019065 0.194612326837 0.075613802026 0.169281086117 0.022462283905 0.000281177613 0.026089019065 0.000000000000 0.000000000000
0.880000000000 0.831529132374 0.408575054411 0.199584001365 0.077176573246 0.175038463815 0.024351490597 0.000388465823 0.028575054411 0.000000000000 0.000000000000
0.885000000000 0.836232674468 0.416218893154 0.204659048795 0.078754347778 0.180978057181 0.026337393785 0.000513078366 0.031218893154 0.000000000000 0.000000000000
